100,0.00840061,0.228882
100,0.00705455,0.228882
100,0.00677069,0.228882
100,0.00655471,0.228882
100,0.00645786,0.228882
100,0.00654178,0.228882
100,0.00596122,0.228882
100,0.00589006,0.228882
100,0.00622037,0.228882
100,0.00596877,0.228882
100,0.00648384,0.228882
100,0.00606492,0.228882
100,0.00660261,0.228882
100,0.00611546,0.228882
100,0.00811896,0.228882
100,0.00648127,0.228882
100,0.00604604,0.228882
100,0.00601954,0.228882
100,0.00596322,0.228882
100,0.00594168,0.228882
100,0.0065038,0.228882
100,0.00586394,0.228882
100,0.00594647,0.228882
100,0.00580523,0.228882
100,0.00594777,0.228882
100,0.00584512,0.228882
100,0.00577357,0.228882
100,0.00571162,0.228882
100,0.00588022,0.228882
100,0.00587394,0.228882
100,0.00612776,0.228882
100,0.0058169,0.228882
100,0.00638431,0.228882
100,0.00587105,0.228882
100,0.00614646,0.228882
100,0.00579646,0.228882
100,0.00592775,0.228882
100,0.00625076,0.228882
100,0.00590991,0.228882
100,0.00747312,0.228882
100,0.00580113,0.228882
100,0.00581857,0.228882
100,0.00613559,0.228882
100,0.00592574,0.228882
100,0.0060513,0.228882
100,0.00590304,0.228882
100,0.00587538,0.228882
100,0.0059619,0.228882
100,0.00591178,0.228882
100,0.00599374,0.228882
100,0.00580815,0.228882
100,0.00635532,0.228882
100,0.00575245,0.228882
100,0.00585376,0.228882
100,0.00580339,0.228882
100,0.00603582,0.228882
100,0.00583572,0.228882
100,0.00686362,0.228882
100,0.00600503,0.228882
100,0.00583439,0.228882
100,0.00578153,0.228882
100,0.00598233,0.228882
100,0.00595563,0.228882
100,0.00633541,0.228882
100,0.00586277,0.228882
100,0.00637273,0.228882
100,0.00594904,0.228882
100,0.00579804,0.228882
100,0.0057484,0.228882
100,0.0057796,0.228882
100,0.00588034,0.228882
100,0.00582442,0.228882
100,0.00578663,0.228882
100,0.00582505,0.228882
100,0.00587564,0.228882
100,0.00593361,0.228882
100,0.00580639,0.228882
100,0.00577635,0.228882
100,0.00581491,0.228882
100,0.00595267,0.228882
100,0.00578805,0.228882
100,0.00575286,0.228882
100,0.00611144,0.228882
100,0.00611098,0.228882
100,0.00581875,0.228882
100,0.00626419,0.228882
100,0.00587213,0.228882
100,0.00592044,0.228882
100,0.00596905,0.228882
100,0.00592531,0.228882
100,0.00581011,0.228882
100,0.00611882,0.228882
