10,7.061e-06,0.00228882
11,1.7376e-05,0.00276947
12,1.1073e-05,0.0032959
13,1.3904e-05,0.0038681
14,1.6934e-05,0.00448608
15,2.0604e-05,0.00514984
16,2.4652e-05,0.00585938
17,2.9576e-05,0.00661469
18,3.4806e-05,0.00741577
19,4.0739e-05,0.00826263
20,4.7078e-05,0.00915527
21,5.4345e-05,0.0100937
22,6.2704e-05,0.0110779
23,7.1035e-05,0.0121078
24,9.0647e-05,0.0131836
25,9.1034e-05,0.0143051
26,0.000102928,0.0154724
27,0.00011364,0.0166855
28,0.000128744,0.0179443
29,0.00013997,0.019249
30,0.000154397,0.0205994
31,0.000180068,0.0219955
32,0.000188246,0.0234375
33,0.000205468,0.0249252
34,0.000225045,0.0264587
35,0.000246612,0.028038
36,0.000266739,0.0296631
37,0.000314691,0.0313339
38,0.00034762,0.0330505
39,0.000347503,0.0348129
40,0.000373679,0.0366211
41,0.000522576,0.038475
42,0.000423732,0.0403748
43,0.000460981,0.0423203
44,0.000706358,0.0443115
45,0.00059289,0.0463486
46,0.000565127,0.0484314
47,0.000600843,0.05056
48,0.000681336,0.0527344
49,0.000672085,0.0549545
50,0.00076165,0.0572205
51,0.000783633,0.0595322
52,0.00083989,0.0618896
53,0.00087383,0.0642929
54,0.000931168,0.0667419
55,0.00103862,0.0692368
56,0.00106437,0.0717773
57,0.00105841,0.0743637
58,0.0011756,0.0769958
59,0.0013484,0.0796738
60,0.00125467,0.0823975
61,0.00138393,0.0851669
62,0.0015699,0.0879822
63,0.00153282,0.0908432
64,0.00191868,0.09375
65,0.00160596,0.0967026
66,0.00177275,0.0997009
67,0.00188989,0.102745
68,0.00190092,0.105835
69,0.00203808,0.108971
70,0.00200124,0.112152
71,0.00208955,0.115379
72,0.00229321,0.118652
73,0.00242705,0.121971
74,0.00235006,0.125336
75,0.0029985,0.128746
76,0.00258286,0.132202
77,0.00280628,0.135704
78,0.0027766,0.139252
79,0.00308758,0.142845
80,0.00316105,0.146484
81,0.00307017,0.150169
82,0.00335433,0.1539
83,0.00335019,0.157677
84,0.00351878,0.161499
85,0.00389741,0.165367
86,0.00404619,0.169281
87,0.00377532,0.173241
88,0.0039923,0.177246
89,0.00428836,0.181297
90,0.00448673,0.185394
91,0.00464024,0.189537
92,0.00502171,0.193726
93,0.00466042,0.19796
94,0.00520334,0.20224
95,0.00519835,0.206566
96,0.00521936,0.210938
97,0.00542588,0.215355
98,0.00557266,0.219818
99,0.00619349,0.224327
100,0.00581542,0.228882
101,0.00617808,0.233482
102,0.00618447,0.238129
103,0.00632512,0.242821
104,0.00667134,0.247559
105,0.00675523,0.252342
106,0.00689643,0.257172
107,0.00721939,0.262047
108,0.00750835,0.266968
109,0.00753778,0.271935
110,0.00775217,0.276947
111,0.00788069,0.282005
112,0.00843005,0.287109
113,0.00843572,0.292259
114,0.00862311,0.297455
115,0.00892759,0.302696
116,0.00964361,0.307983
117,0.00945147,0.313316
118,0.0102726,0.318695
119,0.0101303,0.32412
120,0.010225,0.32959
121,0.0104255,0.335106
122,0.0108398,0.340668
123,0.0108227,0.346275
124,0.0114895,0.351929
125,0.011599,0.357628
126,0.0116766,0.363373
127,0.0122088,0.369164
128,0.0123578,0.375
129,0.0126119,0.380882
130,0.0131506,0.38681
131,0.0129558,0.392784
132,0.0138228,0.398804
133,0.0142274,0.404869
134,0.013953,0.41098
135,0.0142,0.417137
136,0.0150418,0.42334
137,0.014973,0.429588
138,0.0153675,0.435883
139,0.0160711,0.442223
140,0.015986,0.448608
141,0.0163172,0.45504
142,0.0168397,0.461517
143,0.0168598,0.46804
144,0.0180046,0.474609
145,0.0176972,0.481224
146,0.0179831,0.487885
147,0.0191532,0.494591
148,0.0189053,0.501343
149,0.019458,0.508141
150,0.0196254,0.514984
151,0.0214218,0.521873
152,0.0202516,0.528809
153,0.0206059,0.535789
154,0.0211887,0.542816
155,0.0213786,0.549889
156,0.0220369,0.557007
157,0.0231938,0.564171
158,0.0233925,0.571381
159,0.023784,0.578636
160,0.0237498,0.585938
161,0.0246015,0.593285
162,0.0247161,0.600677
163,0.0250379,0.608116
164,0.0254608,0.615601
165,0.0261088,0.623131
166,0.027027,0.630707
167,0.0272228,0.638329
168,0.027442,0.645996
169,0.0293422,0.653709
170,0.0283769,0.661469
171,0.0289578,0.669273
172,0.0299614,0.677124
173,0.0300992,0.68502
174,0.0308892,0.692963
175,0.0311444,0.700951
176,0.0318512,0.708984
177,0.0320659,0.717064
178,0.0329015,0.725189
179,0.0334476,0.73336
180,0.0335839,0.741577
181,0.0341653,0.74984
182,0.0358573,0.758148
183,0.0359637,0.766502
184,0.0360652,0.774902
185,0.0376599,0.783348
186,0.0372654,0.79184
187,0.0380772,0.800377
188,0.0384569,0.80896
189,0.039937,0.817589
190,0.0400937,0.826263
191,0.0421875,0.834984
192,0.0411909,0.84375
193,0.0420107,0.852562
194,0.0451923,0.86142
195,0.04372,0.870323
196,0.0447973,0.879272
197,0.0444994,0.888268
198,0.0458079,0.897308
199,0.0460517,0.906395
10,7.894e-06,0.00228882
11,1.5899e-05,0.00276947
12,1.4336e-05,0.0032959
13,2.0297e-05,0.0038681
14,1.9475e-05,0.00448608
15,2.2841e-05,0.00514984
16,2.8612e-05,0.00585938
17,3.275e-05,0.00661469
18,3.831e-05,0.00741577
19,4.5012e-05,0.00826263
20,5.2005e-05,0.00915527
21,6.1042e-05,0.0100937
22,7.095e-05,0.0110779
23,7.8865e-05,0.0121078
24,9.0085e-05,0.0131836
25,0.000106865,0.0143051
26,0.000112967,0.0154724
27,0.000126061,0.0166855
28,0.000225584,0.0179443
29,0.000155715,0.019249
30,0.000172145,0.0205994
31,0.000196049,0.0219955
32,0.000208042,0.0234375
33,0.000228388,0.0249252
34,0.000308826,0.0264587
35,0.000281917,0.028038
36,0.000299419,0.0296631
37,0.000320137,0.0313339
38,0.000401175,0.0330505
39,0.000383563,0.0348129
40,0.000405523,0.0366211
41,0.000531454,0.038475
42,0.000638179,0.0403748
43,0.000529411,0.0423203
44,0.000681429,0.0443115
45,0.000735888,0.0463486
46,0.000661959,0.0484314
47,0.000690686,0.05056
48,0.000713557,0.0527344
49,0.00075278,0.0549545
50,0.0012959,0.0572205
51,0.00091687,0.0595322
52,0.000906541,0.0618896
53,0.000972131,0.0642929
54,0.00113506,0.0667419
55,0.00125553,0.0692368
56,0.00112189,0.0717773
57,0.00130455,0.0743637
58,0.00134397,0.0769958
59,0.00139435,0.0796738
60,0.00145706,0.0823975
61,0.00165934,0.0851669
62,0.00159403,0.0879822
63,0.00162295,0.0908432
64,0.00254526,0.09375
65,0.00185021,0.0967026
66,0.00207344,0.0997009
67,0.00200536,0.102745
68,0.00224315,0.105835
69,0.00229114,0.108971
70,0.00223349,0.112152
71,0.00258193,0.115379
72,0.00238638,0.118652
73,0.00268037,0.121971
74,0.00268347,0.125336
75,0.00270547,0.128746
76,0.00328063,0.132202
77,0.00298647,0.135704
78,0.00406916,0.139252
79,0.00337905,0.142845
80,0.00345471,0.146484
81,0.00358636,0.150169
82,0.00381799,0.1539
83,0.00409408,0.157677
84,0.00478766,0.161499
85,0.00395393,0.165367
86,0.00492893,0.169281
87,0.00427132,0.173241
88,0.00452161,0.177246
89,0.00497525,0.181297
90,0.00471224,0.185394
91,0.00501912,0.189537
92,0.00507723,0.193726
93,0.00537256,0.19796
94,0.00611705,0.20224
95,0.00572334,0.206566
96,0.0057015,0.210938
97,0.00657543,0.215355
98,0.00625136,0.219818
99,0.00649068,0.224327
100,0.00652243,0.228882
101,0.00737913,0.233482
102,0.0071869,0.238129
103,0.00705844,0.242821
104,0.00768767,0.247559
105,0.00753839,0.252342
106,0.0087569,0.257172
107,0.00796435,0.262047
108,0.00857699,0.266968
109,0.00837703,0.271935
110,0.00917144,0.276947
111,0.0096919,0.282005
112,0.00909968,0.287109
113,0.0094084,0.292259
114,0.0100418,0.297455
115,0.0100961,0.302696
116,0.0101045,0.307983
117,0.0105433,0.313316
118,0.0106475,0.318695
119,0.0111665,0.32412
120,0.0115807,0.32959
121,0.0123366,0.335106
122,0.0125312,0.340668
123,0.0120535,0.346275
124,0.0127276,0.351929
125,0.0141108,0.357628
126,0.0133149,0.363373
127,0.0146321,0.369164
128,0.0142756,0.375
129,0.0143668,0.380882
130,0.0147291,0.38681
131,0.0149816,0.392784
132,0.0149958,0.398804
133,0.0164702,0.404869
134,0.0163648,0.41098
135,0.0169214,0.417137
136,0.016861,0.42334
137,0.0166784,0.429588
138,0.0177002,0.435883
139,0.0185608,0.442223
140,0.0191028,0.448608
141,0.018941,0.45504
142,0.0186961,0.461517
143,0.0190454,0.46804
144,0.0194788,0.474609
145,0.0199027,0.481224
146,0.0204478,0.487885
147,0.0208968,0.494591
148,0.0213779,0.501343
149,0.0221578,0.508141
150,0.0217141,0.514984
151,0.0232167,0.521873
152,0.0237886,0.528809
153,0.0233975,0.535789
154,0.0240469,0.542816
155,0.0243136,0.549889
156,0.0251231,0.557007
157,0.0262601,0.564171
158,0.026028,0.571381
159,0.0263558,0.578636
160,0.0277393,0.585938
161,0.0277192,0.593285
162,0.0276471,0.600677
163,0.0279407,0.608116
